"wordrep"	"letters"	"word_accuracy"	"iksis"	"responses"	"suppression"	"subject"
"33470"	"and"	"a"	1	80	"a"	"Normal"	"p9crandom.txt"
"33570"	"and"	"n"	1	136	"n"	"Normal"	"p9crandom.txt"
"33670"	"and"	"d"	1	80	"d"	"Normal"	"p9crandom.txt"
"33770"	"this"	"t"	1	1865	"t"	"Normal"	"p9crandom.txt"
"33869"	"this"	"h"	1	151	"h"	"Normal"	"p9crandom.txt"
"33969"	"this"	"i"	1	168	"i"	"Normal"	"p9crandom.txt"
"34069"	"this"	"s"	1	88	"s"	"Normal"	"p9crandom.txt"
"341109"	"can"	"c"	1	288	"c"	"Normal"	"p9crandom.txt"
"34271"	"can"	"a"	1	112	"a"	"Normal"	"p9crandom.txt"
"34369"	"can"	"n"	1	152	"n"	"Normal"	"p9crandom.txt"
"34469"	"lead"	"l"	1	1160	"l"	"Normal"	"p9crandom.txt"
"34569"	"lead"	"e"	1	73	"e"	"Normal"	"p9crandom.txt"
"34669"	"lead"	"a"	1	151	"a"	"Normal"	"p9crandom.txt"
"34769"	"lead"	"d"	1	152	"d"	"Normal"	"p9crandom.txt"
"34869"	"to"	"t"	1	136	"t"	"Normal"	"p9crandom.txt"
"34969"	"to"	"o"	1	104	"o"	"Normal"	"p9crandom.txt"
"35069"	"erros"	"e"	0	56	"e"	"Normal"	"p9crandom.txt"
"351109"	"erros"	"r"	0	216	"r"	"Normal"	"p9crandom.txt"
"35271"	"erros"	"r"	0	176	"r"	"Normal"	"p9crandom.txt"
"35369"	"erros"	"o"	0	136	"o"	"Normal"	"p9crandom.txt"
"35469"	"erros"	"s"	0	64	"s"	"Normal"	"p9crandom.txt"
"35569"	"it"	"i"	1	3385	"i"	"Normal"	"p9crandom.txt"
"35669"	"it"	"t"	1	95	"t"	"Normal"	"p9crandom.txt"
"35769"	"is"	"i"	1	176	"i"	"Normal"	"p9crandom.txt"
"35869"	"is"	"s"	1	120	"s"	"Normal"	"p9crandom.txt"
"35969"	"no"	"n"	1	200	"n"	"Normal"	"p9crandom.txt"
"36069"	"no"	"o"	1	96	"o"	"Normal"	"p9crandom.txt"
"361109"	"coincidendce"	"c"	0	223	"c"	"Normal"	"p9crandom.txt"
"36271"	"coincidendce"	"o"	0	136	"o"	"Normal"	"p9crandom.txt"
"36369"	"coincidendce"	"i"	0	184	"i"	"Normal"	"p9crandom.txt"
"36469"	"coincidendce"	"n"	0	176	"n"	"Normal"	"p9crandom.txt"
"36569"	"coincidendce"	"c"	0	184	"c"	"Normal"	"p9crandom.txt"
"36669"	"coincidendce"	"i"	0	152	"i"	"Normal"	"p9crandom.txt"
"36769"	"coincidendce"	"d"	0	136	"d"	"Normal"	"p9crandom.txt"
"36869"	"coincidendce"	"e"	0	96	"e"	"Normal"	"p9crandom.txt"
"36969"	"coincidendce"	"n"	0	160	"n"	"Normal"	"p9crandom.txt"
"37069"	"coincidendce"	"d"	0	120	"d"	"Normal"	"p9crandom.txt"
"371109"	"coincidendce"	"c"	0	1112	"c"	"Normal"	"p9crandom.txt"
"37271"	"coincidendce"	"e"	0	112	"e"	"Normal"	"p9crandom.txt"
"37369"	"that"	"t"	1	295	"t"	"Normal"	"p9crandom.txt"
"37469"	"that"	"h"	1	136	"h"	"Normal"	"p9crandom.txt"
"37569"	"that"	"a"	1	96	"a"	"Normal"	"p9crandom.txt"
"37669"	"that"	"t"	1	112	"t"	"Normal"	"p9crandom.txt"
"37769"	"gh,"	"g"	0	5304	"g"	"Normal"	"p9crandom.txt"
"37869"	"gh,"	"h"	0	80	"h"	"Normal"	"p9crandom.txt"
"37969"	"gh,"	","	0	1752	","	"Normal"	"p9crandom.txt"
"38069"	"that"	"t"	1	1409	"t"	"Normal"	"p9crandom.txt"
"381109"	"that"	"h"	1	135	"h"	"Normal"	"p9crandom.txt"
"38271"	"that"	"a"	1	120	"a"	"Normal"	"p9crandom.txt"
"38369"	"that"	"t"	1	112	"t"	"Normal"	"p9crandom.txt"
"38469"	"the"	"t"	1	129	"t"	"Normal"	"p9crandom.txt"
"38569"	"the"	"h"	1	289	"h"	"Normal"	"p9crandom.txt"
"38669"	"the"	"e"	1	87	"e"	"Normal"	"p9crandom.txt"
"38769"	"top"	"t"	1	192	"t"	"Normal"	"p9crandom.txt"
"38869"	"top"	"o"	1	120	"o"	"Normal"	"p9crandom.txt"
"38969"	"top"	"p"	1	616	"p"	"Normal"	"p9crandom.txt"
"39069"	"agility"	"a"	1	1800	"a"	"Normal"	"p9crandom.txt"
"391109"	"agility"	"g"	1	247	"g"	"Normal"	"p9crandom.txt"
"39271"	"agility"	"i"	1	144	"i"	"Normal"	"p9crandom.txt"
"39369"	"agility"	"l"	1	176	"l"	"Normal"	"p9crandom.txt"
"39469"	"agility"	"i"	1	160	"i"	"Normal"	"p9crandom.txt"
"39569"	"agility"	"t"	1	160	"t"	"Normal"	"p9crandom.txt"
"39669"	"agility"	"y"	1	112	"y"	"Normal"	"p9crandom.txt"
"39769"	"dog"	"d"	1	616	"d"	"Normal"	"p9crandom.txt"
"39869"	"dog"	"o"	1	177	"o"	"Normal"	"p9crandom.txt"
"39969"	"dog"	"g"	1	87	"g"	"Normal"	"p9crandom.txt"
"40069"	"has"	"h"	1	184	"h"	"Normal"	"p9crandom.txt"
"401109"	"has"	"a"	1	56	"a"	"Normal"	"p9crandom.txt"
"40271"	"has"	"s"	1	128	"s"	"Normal"	"p9crandom.txt"
"40369"	"been"	"b"	1	192	"b"	"Normal"	"p9crandom.txt"
"40469"	"been"	"e"	1	120	"e"	"Normal"	"p9crandom.txt"
"40569"	"been"	"e"	1	208	"e"	"Normal"	"p9crandom.txt"
"40669"	"been"	"n"	1	144	"n"	"Normal"	"p9crandom.txt"
"40769"	"a"	"a"	1	88	"a"	"Normal"	"p9crandom.txt"
"40869"	"boprder"	"b"	0	377	"b"	"Normal"	"p9crandom.txt"
"40969"	"boprder"	"o"	0	198	"o"	"Normal"	"p9crandom.txt"
"410106"	"boprder"	"p"	0	3	"p"	"Normal"	"p9crandom.txt"
"411110"	"boprder"	"r"	0	126	"r"	"Normal"	"p9crandom.txt"
"41278"	"boprder"	"d"	0	208	"d"	"Normal"	"p9crandom.txt"
"41369"	"boprder"	"e"	0	88	"e"	"Normal"	"p9crandom.txt"
"41469"	"boprder"	"r"	0	216	"r"	"Normal"	"p9crandom.txt"
"41568"	"collie"	"c"	1	136	"c"	"Normal"	"p9crandom.txt"
"41668"	"collie"	"o"	1	119	"o"	"Normal"	"p9crandom.txt"
"41768"	"collie"	"l"	1	153	"l"	"Normal"	"p9crandom.txt"
"41868"	"collie"	"l"	1	136	"l"	"Normal"	"p9crandom.txt"
"41968"	"collie"	"i"	1	168	"i"	"Normal"	"p9crandom.txt"
"42068"	"collie"	"e"	1	80	"e"	"Normal"	"p9crandom.txt"
"421109"	"since"	"s"	1	183	"s"	"Normal"	"p9crandom.txt"
"42270"	"since"	"i"	1	136	"i"	"Normal"	"p9crandom.txt"
"42368"	"since"	"n"	1	144	"n"	"Normal"	"p9crandom.txt"
"42468"	"since"	"c"	1	120	"c"	"Normal"	"p9crandom.txt"
"42568"	"since"	"e"	1	80	"e"	"Normal"	"p9crandom.txt"
"42668"	"they"	"t"	1	128	"t"	"Normal"	"p9crandom.txt"
"42768"	"they"	"h"	1	144	"h"	"Normal"	"p9crandom.txt"
"42868"	"they"	"e"	1	112	"e"	"Normal"	"p9crandom.txt"
"42968"	"they"	"y"	1	112	"y"	"Normal"	"p9crandom.txt"
"43067"	"started"	"s"	1	144	"s"	"Normal"	"p9crandom.txt"
"431108"	"started"	"t"	1	160	"t"	"Normal"	"p9crandom.txt"
"43269"	"started"	"a"	1	105	"a"	"Normal"	"p9crandom.txt"
"43367"	"started"	"r"	1	183	"r"	"Normal"	"p9crandom.txt"
"43467"	"started"	"t"	1	160	"t"	"Normal"	"p9crandom.txt"
"43567"	"started"	"e"	1	120	"e"	"Normal"	"p9crandom.txt"
"43667"	"started"	"d"	1	280	"d"	"Normal"	"p9crandom.txt"
"43767"	"recording"	"r"	1	2968	"r"	"Normal"	"p9crandom.txt"
"43867"	"recording"	"e"	1	176	"e"	"Normal"	"p9crandom.txt"
"43967"	"recording"	"c"	1	208	"c"	"Normal"	"p9crandom.txt"
"44067"	"recording"	"o"	1	144	"o"	"Normal"	"p9crandom.txt"
"441108"	"recording"	"r"	1	128	"r"	"Normal"	"p9crandom.txt"
"44269"	"recording"	"d"	1	272	"d"	"Normal"	"p9crandom.txt"
"44367"	"recording"	"i"	1	184	"i"	"Normal"	"p9crandom.txt"
"44467"	"recording"	"n"	1	176	"n"	"Normal"	"p9crandom.txt"
"44567"	"recording"	"g"	1	104	"g"	"Normal"	"p9crandom.txt"
"44666"	"winners."	"w"	1	337	"w"	"Normal"	"p9crandom.txt"
"44766"	"winners."	"i"	1	183	"i"	"Normal"	"p9crandom.txt"
"44866"	"winners."	"n"	1	216	"n"	"Normal"	"p9crandom.txt"
"44966"	"winners."	"n"	1	144	"n"	"Normal"	"p9crandom.txt"
"45066"	"winners."	"e"	1	112	"e"	"Normal"	"p9crandom.txt"
"451107"	"winners."	"r"	1	192	"r"	"Normal"	"p9crandom.txt"
"45268"	"winners."	"s"	1	200	"s"	"Normal"	"p9crandom.txt"
"45366"	"winners."	"."	1	696	"."	"Normal"	"p9crandom.txt"
"45466"	"working"	"w"	1	3928	"w"	"Normal"	"p9crandom.txt"
"45565"	"working"	"o"	1	128	"o"	"Normal"	"p9crandom.txt"
"45665"	"working"	"r"	1	144	"r"	"Normal"	"p9crandom.txt"
"45765"	"working"	"k"	1	175	"k"	"Normal"	"p9crandom.txt"
"45865"	"working"	"i"	1	177	"i"	"Normal"	"p9crandom.txt"
"45965"	"working"	"n"	1	168	"n"	"Normal"	"p9crandom.txt"
"46065"	"working"	"g"	1	104	"g"	"Normal"	"p9crandom.txt"
"461106"	"trials"	"t"	1	120	"t"	"Normal"	"p9crandom.txt"
"46267"	"trials"	"r"	1	176	"r"	"Normal"	"p9crandom.txt"
"46365"	"trials"	"i"	1	112	"i"	"Normal"	"p9crandom.txt"
"46465"	"trials"	"a"	1	144	"a"	"Normal"	"p9crandom.txt"
"46564"	"trials"	"l"	1	160	"l"	"Normal"	"p9crandom.txt"
"46664"	"trials"	"s"	1	112	"s"	"Normal"	"p9crandom.txt"
"46764"	"have"	"h"	1	1704	"h"	"Normal"	"p9crandom.txt"
"46862"	"have"	"a"	1	112	"a"	"Normal"	"p9crandom.txt"
"46962"	"have"	"v"	1	168	"v"	"Normal"	"p9crandom.txt"
"47062"	"have"	"e"	1	80	"e"	"Normal"	"p9crandom.txt"
"471104"	"become"	"b"	1	201	"b"	"Normal"	"p9crandom.txt"
"47263"	"become"	"e"	1	63	"e"	"Normal"	"p9crandom.txt"
"47362"	"become"	"c"	1	208	"c"	"Normal"	"p9crandom.txt"
"47461"	"become"	"o"	1	112	"o"	"Normal"	"p9crandom.txt"
"47561"	"become"	"m"	1	112	"m"	"Normal"	"p9crandom.txt"
"47659"	"become"	"e"	1	136	"e"	"Normal"	"p9crandom.txt"
"47759"	"the"	"t"	1	1480	"t"	"Normal"	"p9crandom.txt"
"47859"	"the"	"h"	1	128	"h"	"Normal"	"p9crandom.txt"
"47959"	"the"	"e"	1	120	"e"	"Normal"	"p9crandom.txt"
"48059"	"are"	"a"	1	119	"a"	"Normal"	"p9crandom.txt"
"481103"	"are"	"r"	1	168	"r"	"Normal"	"p9crandom.txt"
"48261"	"are"	"e"	1	88	"e"	"Normal"	"p9crandom.txt"
"48359"	"yet"	"y"	1	264	"y"	"Normal"	"p9crandom.txt"
"48459"	"yet"	"e"	1	88	"e"	"Normal"	"p9crandom.txt"
"48558"	"yet"	"t"	1	240	"t"	"Normal"	"p9crandom.txt"
"48655"	"another"	"a"	1	112	"a"	"Normal"	"p9crandom.txt"
"48754"	"another"	"n"	1	129	"n"	"Normal"	"p9crandom.txt"
"48852"	"another"	"o"	1	103	"o"	"Normal"	"p9crandom.txt"
"48951"	"another"	"t"	1	136	"t"	"Normal"	"p9crandom.txt"
"49050"	"another"	"h"	1	136	"h"	"Normal"	"p9crandom.txt"
"49196"	"another"	"e"	1	88	"e"	"Normal"	"p9crandom.txt"
"49252"	"another"	"r"	1	216	"r"	"Normal"	"p9crandom.txt"
"49351"	"canine"	"c"	1	1809	"c"	"Normal"	"p9crandom.txt"
"49447"	"canine"	"a"	1	79	"a"	"Normal"	"p9crandom.txt"
"49546"	"canine"	"n"	1	160	"n"	"Normal"	"p9crandom.txt"
"49646"	"canine"	"i"	1	113	"i"	"Normal"	"p9crandom.txt"
"49746"	"canine"	"n"	1	151	"n"	"Normal"	"p9crandom.txt"
"49846"	"canine"	"e"	1	104	"e"	"Normal"	"p9crandom.txt"
"49946"	"sphere"	"s"	1	152	"s"	"Normal"	"p9crandom.txt"
"50046"	"sphere"	"p"	1	601	"p"	"Normal"	"p9crandom.txt"
"50192"	"sphere"	"h"	1	263	"h"	"Normal"	"p9crandom.txt"
"50249"	"sphere"	"e"	1	88	"e"	"Normal"	"p9crandom.txt"
"50348"	"sphere"	"r"	1	208	"r"	"Normal"	"p9crandom.txt"
"50445"	"sphere"	"e"	1	152	"e"	"Normal"	"p9crandom.txt"
"50545"	"where"	"w"	1	497	"w"	"Normal"	"p9crandom.txt"
"50644"	"where"	"h"	1	151	"h"	"Normal"	"p9crandom.txt"
"50743"	"where"	"e"	1	112	"e"	"Normal"	"p9crandom.txt"
"50842"	"where"	"r"	1	216	"r"	"Normal"	"p9crandom.txt"
"50942"	"where"	"e"	1	168	"e"	"Normal"	"p9crandom.txt"
"51042"	"border"	"b"	1	415	"b"	"Normal"	"p9crandom.txt"
"51183"	"border"	"o"	1	144	"o"	"Normal"	"p9crandom.txt"
"51241"	"border"	"r"	1	80	"r"	"Normal"	"p9crandom.txt"
"51340"	"border"	"d"	1	240	"d"	"Normal"	"p9crandom.txt"
"51438"	"border"	"e"	1	64	"e"	"Normal"	"p9crandom.txt"
"51537"	"border"	"r"	1	224	"r"	"Normal"	"p9crandom.txt"
"51637"	"vcollies"	"v"	0	2049	"v"	"Normal"	"p9crandom.txt"
"51736"	"vcollies"	"c"	0	760	"c"	"Normal"	"p9crandom.txt"
"51836"	"vcollies"	"o"	0	159	"o"	"Normal"	"p9crandom.txt"
"51936"	"vcollies"	"l"	0	456	"l"	"Normal"	"p9crandom.txt"
"52033"	"vcollies"	"l"	0	160	"l"	"Normal"	"p9crandom.txt"
"52171"	"vcollies"	"i"	0	177	"i"	"Normal"	"p9crandom.txt"
"52236"	"vcollies"	"e"	0	87	"e"	"Normal"	"p9crandom.txt"
"52334"	"vcollies"	"s"	0	168	"s"	"Normal"	"p9crandom.txt"
"52434"	"have"	"h"	1	192	"h"	"Normal"	"p9crandom.txt"
"52533"	"have"	"a"	1	48	"a"	"Normal"	"p9crandom.txt"
"52632"	"have"	"v"	1	144	"v"	"Normal"	"p9crandom.txt"
"52731"	"have"	"e"	1	79	"e"	"Normal"	"p9crandom.txt"
"52829"	"become"	"b"	1	175	"b"	"Normal"	"p9crandom.txt"
"52927"	"become"	"e"	1	56	"e"	"Normal"	"p9crandom.txt"
"53024"	"become"	"c"	1	200	"c"	"Normal"	"p9crandom.txt"
"53147"	"become"	"o"	1	104	"o"	"Normal"	"p9crandom.txt"
"53226"	"become"	"m"	1	136	"m"	"Normal"	"p9crandom.txt"
"53323"	"become"	"e"	1	80	"e"	"Normal"	"p9crandom.txt"
"53419"	"the"	"t"	1	137	"t"	"Normal"	"p9crandom.txt"
"53517"	"the"	"h"	1	79	"h"	"Normal"	"p9crandom.txt"
"53616"	"the"	"e"	1	96	"e"	"Normal"	"p9crandom.txt"
"53716"	"dog"	"d"	1	352	"d"	"Normal"	"p9crandom.txt"
"53815"	"dog"	"o"	1	120	"o"	"Normal"	"p9crandom.txt"
"53913"	"dog"	"g"	1	128	"g"	"Normal"	"p9crandom.txt"
"54012"	"to"	"t"	1	456	"t"	"Normal"	"p9crandom.txt"
"54118"	"to"	"o"	1	120	"o"	"Normal"	"p9crandom.txt"
"54217"	"beat"	"b"	0	184	"b"	"Normal"	"p9crandom.txt"
"54314"	"beat"	"e"	0	120	"e"	"Normal"	"p9crandom.txt"
"54412"	"beat"	"a"	0	288	"a"	"Normal"	"p9crandom.txt"
"54512"	"beat"	"t"	0	737	"t"	"Normal"	"p9crandom.txt"
"21283"	"dogs"	"o"	1	128	"o"	"Alphabet"	"p9crandom.txt"
"31283"	"dogs"	"g"	1	104	"g"	"Alphabet"	"p9crandom.txt"
"41279"	"dogs"	"s"	1	176	"s"	"Alphabet"	"p9crandom.txt"
"5595"	"have"	"h"	1	793	"h"	"Alphabet"	"p9crandom.txt"
"6273"	"have"	"a"	1	79	"a"	"Alphabet"	"p9crandom.txt"
"7273"	"have"	"v"	1	144	"v"	"Alphabet"	"p9crandom.txt"
"8273"	"have"	"e"	1	96	"e"	"Alphabet"	"p9crandom.txt"
"9273"	"beec"	"b"	0	936	"b"	"Alphabet"	"p9crandom.txt"
"10273"	"beec"	"e"	0	104	"e"	"Alphabet"	"p9crandom.txt"
"11273"	"beec"	"e"	0	192	"e"	"Alphabet"	"p9crandom.txt"
"12273"	"beec"	"c"	0	208	"c"	"Alphabet"	"p9crandom.txt"
"13273"	"part"	"p"	1	4032	"p"	"Alphabet"	"p9crandom.txt"
"14273"	"part"	"a"	1	56	"a"	"Alphabet"	"p9crandom.txt"
"15273"	"part"	"r"	1	184	"r"	"Alphabet"	"p9crandom.txt"
"16273"	"part"	"t"	1	216	"t"	"Alphabet"	"p9crandom.txt"
"17273"	"of"	"o"	1	183	"o"	"Alphabet"	"p9crandom.txt"
"18273"	"of"	"f"	1	199	"f"	"Alphabet"	"p9crandom.txt"
"19273"	"humamn"	"h"	0	2080	"h"	"Alphabet"	"p9crandom.txt"
"20273"	"humamn"	"u"	0	48	"u"	"Alphabet"	"p9crandom.txt"
"21284"	"humamn"	"m"	0	200	"m"	"Alphabet"	"p9crandom.txt"
"22273"	"humamn"	"a"	0	10248	"a"	"Alphabet"	"p9crandom.txt"
"23273"	"humamn"	"m"	0	600	"m"	"Alphabet"	"p9crandom.txt"
"24273"	"humamn"	"n"	0	1280	"n"	"Alphabet"	"p9crandom.txt"
"25273"	"life"	"l"	1	231	"l"	"Alphabet"	"p9crandom.txt"
"26273"	"life"	"i"	1	200	"i"	"Alphabet"	"p9crandom.txt"
"27273"	"life"	"f"	1	233	"f"	"Alphabet"	"p9crandom.txt"
"28273"	"life"	"e"	1	223	"e"	"Alphabet"	"p9crandom.txt"
"29273"	"since"	"s"	1	1625	"s"	"Alphabet"	"p9crandom.txt"
"30273"	"since"	"i"	1	111	"i"	"Alphabet"	"p9crandom.txt"
"31284"	"since"	"n"	1	1217	"n"	"Alphabet"	"p9crandom.txt"
"32273"	"since"	"c"	1	71	"c"	"Alphabet"	"p9crandom.txt"
"33273"	"since"	"e"	1	104	"e"	"Alphabet"	"p9crandom.txt"
"34209"	"before"	"b"	1	465	"b"	"Alphabet"	"p9crandom.txt"
"35209"	"before"	"e"	1	63	"e"	"Alphabet"	"p9crandom.txt"
"36209"	"before"	"f"	1	232	"f"	"Alphabet"	"p9crandom.txt"
"37209"	"before"	"o"	1	184	"o"	"Alphabet"	"p9crandom.txt"
"38209"	"before"	"r"	1	64	"r"	"Alphabet"	"p9crandom.txt"
"39209"	"before"	"e"	1	184	"e"	"Alphabet"	"p9crandom.txt"
"40209"	"history"	"h"	1	4673	"h"	"Alphabet"	"p9crandom.txt"
"41280"	"history"	"i"	1	143	"i"	"Alphabet"	"p9crandom.txt"
"42209"	"history"	"s"	1	176	"s"	"Alphabet"	"p9crandom.txt"
"43208"	"history"	"t"	1	200	"t"	"Alphabet"	"p9crandom.txt"
"44208"	"history"	"o"	1	232	"o"	"Alphabet"	"p9crandom.txt"
"45208"	"history"	"r"	1	144	"r"	"Alphabet"	"p9crandom.txt"
"46208"	"history"	"y"	1	136	"y"	"Alphabet"	"p9crandom.txt"
"47206"	"."	"."	0	6768	"."	"Alphabet"	"p9crandom.txt"
"48203"	"people"	"p"	1	1168	"p"	"Alphabet"	"p9crandom.txt"
"49197"	"people"	"e"	1	128	"e"	"Alphabet"	"p9crandom.txt"
"50193"	"people"	"o"	1	89	"o"	"Alphabet"	"p9crandom.txt"
"51184"	"people"	"p"	1	151	"p"	"Alphabet"	"p9crandom.txt"
"52172"	"people"	"l"	1	144	"l"	"Alphabet"	"p9crandom.txt"
"53148"	"people"	"e"	1	72	"e"	"Alphabet"	"p9crandom.txt"
"54119"	"started"	"s"	1	12088	"s"	"Alphabet"	"p9crandom.txt"
"5596"	"started"	"t"	1	152	"t"	"Alphabet"	"p9crandom.txt"
"5680"	"started"	"a"	1	72	"a"	"Alphabet"	"p9crandom.txt"
"5776"	"started"	"r"	1	137	"r"	"Alphabet"	"p9crandom.txt"
"5872"	"started"	"t"	1	335	"t"	"Alphabet"	"p9crandom.txt"
"5971"	"started"	"e"	1	200	"e"	"Alphabet"	"p9crandom.txt"
"6071"	"started"	"d"	1	184	"d"	"Alphabet"	"p9crandom.txt"
"61110"	"to"	"t"	1	6664	"t"	"Alphabet"	"p9crandom.txt"
"6274"	"to"	"o"	1	184	"o"	"Alphabet"	"p9crandom.txt"
"6371"	"make"	"m"	1	22407	"m"	"Alphabet"	"p9crandom.txt"
"6471"	"make"	"a"	1	88	"a"	"Alphabet"	"p9crandom.txt"
"6571"	"make"	"k"	1	135	"k"	"Alphabet"	"p9crandom.txt"
"6671"	"make"	"e"	1	89	"e"	"Alphabet"	"p9crandom.txt"
"6771"	"use"	"u"	1	280	"u"	"Alphabet"	"p9crandom.txt"
"6871"	"use"	"s"	1	89	"s"	"Alphabet"	"p9crandom.txt"
"6971"	"use"	"e"	1	191	"e"	"Alphabet"	"p9crandom.txt"
"7071"	"the"	"t"	1	280	"t"	"Alphabet"	"p9crandom.txt"
"71110"	"the"	"h"	1	192	"h"	"Alphabet"	"p9crandom.txt"
"7274"	"the"	"e"	1	273	"e"	"Alphabet"	"p9crandom.txt"
"7371"	"of"	"o"	1	8160	"o"	"Alphabet"	"p9crandom.txt"
"7471"	"of"	"f"	1	104	"f"	"Alphabet"	"p9crandom.txt"
"7571"	"dogsd"	"d"	0	984	"d"	"Alphabet"	"p9crandom.txt"
"7671"	"dogsd"	"o"	0	136	"o"	"Alphabet"	"p9crandom.txt"
"7771"	"dogsd"	"g"	0	128	"g"	"Alphabet"	"p9crandom.txt"
"7871"	"dogsd"	"s"	0	208	"s"	"Alphabet"	"p9crandom.txt"
"7971"	"dogsd"	"d"	0	32	"d"	"Alphabet"	"p9crandom.txt"
"8071"	"vety"	"v"	0	9393	"v"	"Alphabet"	"p9crandom.txt"
"81110"	"vety"	"e"	0	119	"e"	"Alphabet"	"p9crandom.txt"
"8274"	"vety"	"t"	0	160	"t"	"Alphabet"	"p9crandom.txt"
"8371"	"vety"	"y"	0	512	"y"	"Alphabet"	"p9crandom.txt"
"8471"	"early"	"e"	1	632	"e"	"Alphabet"	"p9crandom.txt"
"8571"	"early"	"a"	1	192	"a"	"Alphabet"	"p9crandom.txt"
"8671"	"early"	"r"	1	208	"r"	"Alphabet"	"p9crandom.txt"
"8771"	"early"	"l"	1	3169	"l"	"Alphabet"	"p9crandom.txt"
"8871"	"early"	"y"	1	463	"y"	"Alphabet"	"p9crandom.txt"
"8971"	"intheir"	"i"	0	3233	"i"	"Alphabet"	"p9crandom.txt"
"9071"	"intheir"	"n"	0	199	"n"	"Alphabet"	"p9crandom.txt"
"91110"	"intheir"	"t"	0	128	"t"	"Alphabet"	"p9crandom.txt"
"9274"	"intheir"	"h"	0	160	"h"	"Alphabet"	"p9crandom.txt"
"9371"	"intheir"	"e"	0	1144	"e"	"Alphabet"	"p9crandom.txt"
"9471"	"intheir"	"i"	0	152	"i"	"Alphabet"	"p9crandom.txt"
"9571"	"intheir"	"r"	0	152	"r"	"Alphabet"	"p9crandom.txt"
"9671"	"relatioonship.first"	"r"	0	480	"r"	"Alphabet"	"p9crandom.txt"
"9771"	"relatioonship.first"	"e"	0	168	"e"	"Alphabet"	"p9crandom.txt"
"9871"	"relatioonship.first"	"l"	0	128	"l"	"Alphabet"	"p9crandom.txt"
"9971"	"relatioonship.first"	"a"	0	120	"a"	"Alphabet"	"p9crandom.txt"
"10071"	"relatioonship.first"	"t"	0	304	"t"	"Alphabet"	"p9crandom.txt"
"101110"	"relatioonship.first"	"i"	0	112	"i"	"Alphabet"	"p9crandom.txt"
"10274"	"relatioonship.first"	"o"	0	168	"o"	"Alphabet"	"p9crandom.txt"
"10371"	"relatioonship.first"	"o"	0	1489	"o"	"Alphabet"	"p9crandom.txt"
"10471"	"relatioonship.first"	"n"	0	319	"n"	"Alphabet"	"p9crandom.txt"
"10571"	"relatioonship.first"	"s"	0	673	"s"	"Alphabet"	"p9crandom.txt"
"10671"	"relatioonship.first"	"h"	0	127	"h"	"Alphabet"	"p9crandom.txt"
"10771"	"relatioonship.first"	"i"	0	152	"i"	"Alphabet"	"p9crandom.txt"
"10871"	"relatioonship.first"	"p"	0	208	"p"	"Alphabet"	"p9crandom.txt"
"10971"	"relatioonship.first"	"."	0	4521	"."	"Alphabet"	"p9crandom.txt"
"11071"	"relatioonship.first"	"f"	0	9664	"f"	"Alphabet"	"p9crandom.txt"
"111110"	"relatioonship.first"	"i"	0	143	"i"	"Alphabet"	"p9crandom.txt"
"11274"	"relatioonship.first"	"r"	0	72	"r"	"Alphabet"	"p9crandom.txt"
"11371"	"relatioonship.first"	"s"	0	201	"s"	"Alphabet"	"p9crandom.txt"
"11471"	"relatioonship.first"	"t"	0	79	"t"	"Alphabet"	"p9crandom.txt"
"11571"	","	","	0	4225	","	"Alphabet"	"p9crandom.txt"
"11671"	"they"	"t"	1	17343	"t"	"Alphabet"	"p9crandom.txt"
"11771"	"they"	"h"	1	168	"h"	"Alphabet"	"p9crandom.txt"
"11871"	"they"	"e"	1	64	"e"	"Alphabet"	"p9crandom.txt"
"11971"	"they"	"y"	1	144	"y"	"Alphabet"	"p9crandom.txt"
"12071"	"were"	"w"	1	111	"w"	"Alphabet"	"p9crandom.txt"
"121110"	"were"	"e"	1	200	"e"	"Alphabet"	"p9crandom.txt"
"12274"	"were"	"r"	1	208	"r"	"Alphabet"	"p9crandom.txt"
"12371"	"were"	"e"	1	160	"e"	"Alphabet"	"p9crandom.txt"
"12471"	"used"	"u"	1	1345	"u"	"Alphabet"	"p9crandom.txt"
"12571"	"used"	"s"	1	55	"s"	"Alphabet"	"p9crandom.txt"
"12671"	"used"	"e"	1	184	"e"	"Alphabet"	"p9crandom.txt"
"12771"	"used"	"d"	1	192	"d"	"Alphabet"	"p9crandom.txt"
"12871"	"guards"	"g"	1	6625	"g"	"Alphabet"	"p9crandom.txt"
"12971"	"guards"	"u"	1	151	"u"	"Alphabet"	"p9crandom.txt"
"13071"	"guards"	"a"	1	80	"a"	"Alphabet"	"p9crandom.txt"
"131110"	"guards"	"r"	1	224	"r"	"Alphabet"	"p9crandom.txt"
"13274"	"guards"	"d"	1	321	"d"	"Alphabet"	"p9crandom.txt"
"13371"	"guards"	"s"	1	191	"s"	"Alphabet"	"p9crandom.txt"
"13471"	"for"	"f"	1	4905	"f"	"Alphabet"	"p9crandom.txt"
"13571"	"for"	"o"	1	135	"o"	"Alphabet"	"p9crandom.txt"
"13671"	"for"	"r"	1	40	"r"	"Alphabet"	"p9crandom.txt"
"13771"	"the"	"t"	1	200	"t"	"Alphabet"	"p9crandom.txt"
"13871"	"the"	"h"	1	120	"h"	"Alphabet"	"p9crandom.txt"
"13971"	"the"	"e"	1	88	"e"	"Alphabet"	"p9crandom.txt"
