"wordrep"	"letters"	"word_accuracy"	"best_match"	"str_distance"	"correct_word_length"	"proportion_letter_correct"	"iksis"	"responses"	"suppression"	"subject"
"45720"	"seventh"	"n"	0	"even"	3	4	0.25	223	"n"	"RandLetter"	"p13crandom.txt"
"45820"	"seventh"	"t"	0	"even"	3	4	0.25	761	"t"	"RandLetter"	"p13crandom.txt"
"45920"	"seventh"	"h"	0	"even"	3	4	0.25	119	"h"	"RandLetter"	"p13crandom.txt"
"46020"	"century."	"c"	1	"century."	0	8	1	872	"c"	"RandLetter"	"p13crandom.txt"
"46124"	"century."	"e"	1	"century."	0	8	1	103	"e"	"RandLetter"	"p13crandom.txt"
"46222"	"century."	"n"	1	"century."	0	8	1	200	"n"	"RandLetter"	"p13crandom.txt"
"46320"	"century."	"t"	1	"century."	0	8	1	176	"t"	"RandLetter"	"p13crandom.txt"
"46420"	"century."	"u"	1	"century."	0	8	1	224	"u"	"RandLetter"	"p13crandom.txt"
"46519"	"century."	"r"	1	"century."	0	8	1	120	"r"	"RandLetter"	"p13crandom.txt"
"46619"	"century."	"y"	1	"century."	0	8	1	201	"y"	"RandLetter"	"p13crandom.txt"
"46719"	"century."	"."	1	"century."	0	8	1	759	"."	"RandLetter"	"p13crandom.txt"
"2900"	"Bodrer"	"o"	0	"Border"	1	6	0.833333333333333	154	"o"	"Alphabet"	"p13crandom.txt"
"3900"	"Bodrer"	"d"	0	"Border"	1	6	0.833333333333333	246	"d"	"Alphabet"	"p13crandom.txt"
"4900"	"Bodrer"	"r"	0	"Border"	1	6	0.833333333333333	993	"r"	"Alphabet"	"p13crandom.txt"
"5190"	"Bodrer"	"e"	0	"Border"	1	6	0.833333333333333	391	"e"	"Alphabet"	"p13crandom.txt"
"6105"	"Bodrer"	"r"	0	"Border"	1	6	0.833333333333333	128	"r"	"Alphabet"	"p13crandom.txt"
"7105"	"collies"	"c"	1	"collies"	0	7	1	704	"c"	"Alphabet"	"p13crandom.txt"
"8105"	"collies"	"o"	1	"collies"	0	7	1	200	"o"	"Alphabet"	"p13crandom.txt"
"9105"	"collies"	"l"	1	"collies"	0	7	1	249	"l"	"Alphabet"	"p13crandom.txt"
"10105"	"collies"	"l"	1	"collies"	0	7	1	135	"l"	"Alphabet"	"p13crandom.txt"
"11105"	"collies"	"i"	1	"collies"	0	7	1	216	"i"	"Alphabet"	"p13crandom.txt"
"12105"	"collies"	"e"	1	"collies"	0	7	1	368	"e"	"Alphabet"	"p13crandom.txt"
"13105"	"collies"	"s"	1	"collies"	0	7	1	104	"s"	"Alphabet"	"p13crandom.txt"
"14105"	"have"	"h"	1	"have"	0	4	1	312	"h"	"Alphabet"	"p13crandom.txt"
"15105"	"have"	"a"	1	"have"	0	4	1	72	"a"	"Alphabet"	"p13crandom.txt"
"16105"	"have"	"v"	1	"have"	0	4	1	152	"v"	"Alphabet"	"p13crandom.txt"
"17105"	"have"	"e"	1	"have"	0	4	1	120	"e"	"Alphabet"	"p13crandom.txt"
"18105"	"become"	"b"	1	"become"	0	6	1	144	"b"	"Alphabet"	"p13crandom.txt"
"19105"	"become"	"e"	1	"become"	0	6	1	304	"e"	"Alphabet"	"p13crandom.txt"
"20105"	"become"	"c"	1	"become"	0	6	1	352	"c"	"Alphabet"	"p13crandom.txt"
"21109"	"become"	"o"	1	"become"	0	6	1	112	"o"	"Alphabet"	"p13crandom.txt"
"22106"	"become"	"m"	1	"become"	0	6	1	48	"m"	"Alphabet"	"p13crandom.txt"
"23105"	"become"	"e"	1	"become"	0	6	1	176	"e"	"Alphabet"	"p13crandom.txt"
"24105"	"the"	"t"	1	"the"	0	3	1	416	"t"	"Alphabet"	"p13crandom.txt"
"25105"	"the"	"h"	1	"the"	0	3	1	128	"h"	"Alphabet"	"p13crandom.txt"
"26105"	"the"	"e"	1	"the"	0	3	1	96	"e"	"Alphabet"	"p13crandom.txt"
"27105"	"chief"	"c"	1	"chief"	0	5	1	536	"c"	"Alphabet"	"p13crandom.txt"
"28105"	"chief"	"h"	1	"chief"	0	5	1	160	"h"	"Alphabet"	"p13crandom.txt"
"29105"	"chief"	"i"	1	"chief"	0	5	1	200	"i"	"Alphabet"	"p13crandom.txt"
"30105"	"chief"	"e"	1	"chief"	0	5	1	145	"e"	"Alphabet"	"p13crandom.txt"
"31109"	"chief"	"f"	1	"chief"	0	5	1	191	"f"	"Alphabet"	"p13crandom.txt"
"32106"	"participant"	"p"	1	"participant"	0	11	1	472	"p"	"Alphabet"	"p13crandom.txt"
"33105"	"participant"	"a"	1	"participant"	0	11	1	176	"a"	"Alphabet"	"p13crandom.txt"
"34105"	"participant"	"r"	1	"participant"	0	11	1	112	"r"	"Alphabet"	"p13crandom.txt"
"35105"	"participant"	"t"	1	"participant"	0	11	1	104	"t"	"Alphabet"	"p13crandom.txt"
"36105"	"participant"	"i"	1	"participant"	0	11	1	160	"i"	"Alphabet"	"p13crandom.txt"
"37105"	"participant"	"c"	1	"participant"	0	11	1	152	"c"	"Alphabet"	"p13crandom.txt"
"38105"	"participant"	"i"	1	"participant"	0	11	1	120	"i"	"Alphabet"	"p13crandom.txt"
"39105"	"participant"	"p"	1	"participant"	0	11	1	200	"p"	"Alphabet"	"p13crandom.txt"
"40105"	"participant"	"a"	1	"participant"	0	11	1	187	"a"	"Alphabet"	"p13crandom.txt"
"41109"	"participant"	"n"	1	"participant"	0	11	1	549	"n"	"Alphabet"	"p13crandom.txt"
"42106"	"participant"	"t"	1	"participant"	0	11	1	112	"t"	"Alphabet"	"p13crandom.txt"
"43105"	"in"	"i"	1	"in"	0	2	1	456	"i"	"Alphabet"	"p13crandom.txt"
"44105"	"in"	"n"	1	"in"	0	2	1	80	"n"	"Alphabet"	"p13crandom.txt"
"45105"	"the"	"t"	1	"the"	0	3	1	144	"t"	"Alphabet"	"p13crandom.txt"
"46105"	"the"	"h"	1	"the"	0	3	1	120	"h"	"Alphabet"	"p13crandom.txt"
"47105"	"the"	"e"	1	"the"	0	3	1	112	"e"	"Alphabet"	"p13crandom.txt"
"48103"	"sport"	"s"	1	"sport"	0	5	1	327	"s"	"Alphabet"	"p13crandom.txt"
"49101"	"sport"	"p"	1	"sport"	0	5	1	128	"p"	"Alphabet"	"p13crandom.txt"
"50100"	"sport"	"o"	1	"sport"	0	5	1	168	"o"	"Alphabet"	"p13crandom.txt"
"5199"	"sport"	"r"	1	"sport"	0	5	1	152	"r"	"Alphabet"	"p13crandom.txt"
"5259"	"sport"	"t"	1	"sport"	0	5	1	104	"t"	"Alphabet"	"p13crandom.txt"
"5337"	"of"	"o"	1	"of"	0	2	1	879	"o"	"Alphabet"	"p13crandom.txt"
"5429"	"of"	"f"	1	"of"	0	2	1	145	"f"	"Alphabet"	"p13crandom.txt"
"5529"	"agility."	"a"	1	"agility."	0	8	1	1065	"a"	"Alphabet"	"p13crandom.txt"
"5629"	"agility."	"g"	1	"agility."	0	8	1	199	"g"	"Alphabet"	"p13crandom.txt"
"5726"	"agility."	"i"	1	"agility."	0	8	1	128	"i"	"Alphabet"	"p13crandom.txt"
"5822"	"agility."	"l"	1	"agility."	0	8	1	168	"l"	"Alphabet"	"p13crandom.txt"
"5921"	"agility."	"i"	1	"agility."	0	8	1	136	"i"	"Alphabet"	"p13crandom.txt"
"6021"	"agility."	"t"	1	"agility."	0	8	1	96	"t"	"Alphabet"	"p13crandom.txt"
"6125"	"agility."	"y"	1	"agility."	0	8	1	112	"y"	"Alphabet"	"p13crandom.txt"
"6223"	"agility."	"."	1	"agility."	0	8	1	704	"."	"Alphabet"	"p13crandom.txt"
"6321"	"Thier"	"T"	0	"Their"	1	5	0.8	192	"T"	"Alphabet"	"p13crandom.txt"
"6421"	"Thier"	"h"	0	"Their"	1	5	0.8	81	"h"	"Alphabet"	"p13crandom.txt"
"6521"	"Thier"	"i"	0	"Their"	1	5	0.8	127	"i"	"Alphabet"	"p13crandom.txt"
"6621"	"Thier"	"e"	0	"Their"	1	5	0.8	120	"e"	"Alphabet"	"p13crandom.txt"
"6721"	"Thier"	"r"	0	"Their"	1	5	0.8	160	"r"	"Alphabet"	"p13crandom.txt"
"6821"	"natural"	"n"	1	"natural"	0	7	1	489	"n"	"Alphabet"	"p13crandom.txt"
"6921"	"natural"	"a"	1	"natural"	0	7	1	71	"a"	"Alphabet"	"p13crandom.txt"
"7021"	"natural"	"t"	1	"natural"	0	7	1	176	"t"	"Alphabet"	"p13crandom.txt"
"7125"	"natural"	"u"	1	"natural"	0	7	1	104	"u"	"Alphabet"	"p13crandom.txt"
"7223"	"natural"	"r"	1	"natural"	0	7	1	707	"r"	"Alphabet"	"p13crandom.txt"
"7321"	"natural"	"a"	1	"natural"	0	7	1	45	"a"	"Alphabet"	"p13crandom.txt"
"7421"	"natural"	"l"	1	"natural"	0	7	1	176	"l"	"Alphabet"	"p13crandom.txt"
"7521"	"atheleticsm"	"a"	0	"athleticism"	2	11	0.818181818181818	2729	"a"	"Alphabet"	"p13crandom.txt"
"7621"	"atheleticsm"	"t"	0	"athleticism"	2	11	0.818181818181818	263	"t"	"Alphabet"	"p13crandom.txt"
"7721"	"atheleticsm"	"h"	0	"athleticism"	2	11	0.818181818181818	304	"h"	"Alphabet"	"p13crandom.txt"
"7821"	"atheleticsm"	"e"	0	"athleticism"	2	11	0.818181818181818	249	"e"	"Alphabet"	"p13crandom.txt"
"7921"	"atheleticsm"	"l"	0	"athleticism"	2	11	0.818181818181818	183	"l"	"Alphabet"	"p13crandom.txt"
"8021"	"atheleticsm"	"e"	0	"athleticism"	2	11	0.818181818181818	3728	"e"	"Alphabet"	"p13crandom.txt"
"8125"	"atheleticsm"	"t"	0	"athleticism"	2	11	0.818181818181818	360	"t"	"Alphabet"	"p13crandom.txt"
"8223"	"atheleticsm"	"i"	0	"athleticism"	2	11	0.818181818181818	152	"i"	"Alphabet"	"p13crandom.txt"
"8321"	"atheleticsm"	"c"	0	"athleticism"	2	11	0.818181818181818	184	"c"	"Alphabet"	"p13crandom.txt"
"8421"	"atheleticsm"	"s"	0	"athleticism"	2	11	0.818181818181818	585	"s"	"Alphabet"	"p13crandom.txt"
"8521"	"atheleticsm"	"m"	0	"athleticism"	2	11	0.818181818181818	263	"m"	"Alphabet"	"p13crandom.txt"
"8621"	"for"	"f"	1	"for"	0	3	1	1401	"f"	"Alphabet"	"p13crandom.txt"
"8721"	"for"	"o"	1	"for"	0	3	1	111	"o"	"Alphabet"	"p13crandom.txt"
"8821"	"for"	"r"	1	"for"	0	3	1	104	"r"	"Alphabet"	"p13crandom.txt"
"8921"	"this"	"t"	1	"this"	0	4	1	256	"t"	"Alphabet"	"p13crandom.txt"
"9021"	"this"	"h"	1	"this"	0	4	1	152	"h"	"Alphabet"	"p13crandom.txt"
"9125"	"this"	"i"	1	"this"	0	4	1	104	"i"	"Alphabet"	"p13crandom.txt"
"9223"	"this"	"s"	1	"this"	0	4	1	145	"s"	"Alphabet"	"p13crandom.txt"
"9321"	"sport"	"s"	1	"sport"	0	5	1	352	"s"	"Alphabet"	"p13crandom.txt"
"9421"	"sport"	"p"	1	"sport"	0	5	1	136	"p"	"Alphabet"	"p13crandom.txt"
"9521"	"sport"	"o"	1	"sport"	0	5	1	112	"o"	"Alphabet"	"p13crandom.txt"
"9621"	"sport"	"r"	1	"sport"	0	5	1	168	"r"	"Alphabet"	"p13crandom.txt"
"9721"	"sport"	"t"	1	"sport"	0	5	1	129	"t"	"Alphabet"	"p13crandom.txt"
"9821"	","	","	0	"a"	1	1	0	1201	","	"Alphabet"	"p13crandom.txt"
"9921"	"where"	"w"	1	"where"	0	5	1	136	"w"	"Alphabet"	"p13crandom.txt"
"10021"	"where"	"h"	1	"where"	0	5	1	176	"h"	"Alphabet"	"p13crandom.txt"
"10125"	"where"	"e"	1	"where"	0	5	1	112	"e"	"Alphabet"	"p13crandom.txt"
"10223"	"where"	"r"	1	"where"	0	5	1	121	"r"	"Alphabet"	"p13crandom.txt"
"10321"	"where"	"e"	1	"where"	0	5	1	135	"e"	"Alphabet"	"p13crandom.txt"
"10421"	"the"	"t"	1	"the"	0	3	1	144	"t"	"Alphabet"	"p13crandom.txt"
"10521"	"the"	"h"	1	"the"	0	3	1	112	"h"	"Alphabet"	"p13crandom.txt"
"10621"	"the"	"e"	1	"the"	0	3	1	120	"e"	"Alphabet"	"p13crandom.txt"
"10721"	"main"	"m"	1	"main"	0	4	1	192	"m"	"Alphabet"	"p13crandom.txt"
"10821"	"main"	"a"	1	"main"	0	4	1	112	"a"	"Alphabet"	"p13crandom.txt"
"10921"	"main"	"i"	1	"main"	0	4	1	160	"i"	"Alphabet"	"p13crandom.txt"
"11021"	"main"	"n"	1	"main"	0	4	1	256	"n"	"Alphabet"	"p13crandom.txt"
"11125"	"requieremnts"	"r"	0	"requirements"	2	12	0.833333333333333	183	"r"	"Alphabet"	"p13crandom.txt"
"11223"	"requieremnts"	"e"	0	"requirements"	2	12	0.833333333333333	88	"e"	"Alphabet"	"p13crandom.txt"
"11321"	"requieremnts"	"q"	0	"requirements"	2	12	0.833333333333333	4665	"q"	"Alphabet"	"p13crandom.txt"
"11421"	"requieremnts"	"u"	0	"requirements"	2	12	0.833333333333333	175	"u"	"Alphabet"	"p13crandom.txt"
"11521"	"requieremnts"	"i"	0	"requirements"	2	12	0.833333333333333	160	"i"	"Alphabet"	"p13crandom.txt"
"11621"	"requieremnts"	"e"	0	"requirements"	2	12	0.833333333333333	432	"e"	"Alphabet"	"p13crandom.txt"
"11721"	"requieremnts"	"r"	0	"requirements"	2	12	0.833333333333333	216	"r"	"Alphabet"	"p13crandom.txt"
"11821"	"requieremnts"	"e"	0	"requirements"	2	12	0.833333333333333	112	"e"	"Alphabet"	"p13crandom.txt"
"11921"	"requieremnts"	"m"	0	"requirements"	2	12	0.833333333333333	200	"m"	"Alphabet"	"p13crandom.txt"
"12021"	"requieremnts"	"n"	0	"requirements"	2	12	0.833333333333333	200	"n"	"Alphabet"	"p13crandom.txt"
"12125"	"requieremnts"	"t"	0	"requirements"	2	12	0.833333333333333	216	"t"	"Alphabet"	"p13crandom.txt"
"12223"	"requieremnts"	"s"	0	"requirements"	2	12	0.833333333333333	241	"s"	"Alphabet"	"p13crandom.txt"
"12321"	"are"	"a"	1	"are"	0	3	1	79	"a"	"Alphabet"	"p13crandom.txt"
"12421"	"are"	"r"	1	"are"	0	3	1	184	"r"	"Alphabet"	"p13crandom.txt"
"12521"	"are"	"e"	1	"are"	0	3	1	96	"e"	"Alphabet"	"p13crandom.txt"
"12621"	"sppeed"	"s"	0	"speed"	1	5	0.8	112	"s"	"Alphabet"	"p13crandom.txt"
"12721"	"sppeed"	"p"	0	"speed"	1	5	0.8	160	"p"	"Alphabet"	"p13crandom.txt"
"12821"	"sppeed"	"p"	0	"speed"	1	5	0.8	176	"p"	"Alphabet"	"p13crandom.txt"
"12921"	"sppeed"	"e"	0	"speed"	1	5	0.8	817	"e"	"Alphabet"	"p13crandom.txt"
"13021"	"sppeed"	"e"	0	"speed"	1	5	0.8	183	"e"	"Alphabet"	"p13crandom.txt"
"13125"	"sppeed"	"d"	0	"speed"	1	5	0.8	160	"d"	"Alphabet"	"p13crandom.txt"
"13223"	"and"	"a"	1	"and"	0	3	1	120	"a"	"Alphabet"	"p13crandom.txt"
"13321"	"and"	"n"	1	"and"	0	3	1	112	"n"	"Alphabet"	"p13crandom.txt"
"13421"	"and"	"d"	1	"and"	0	3	1	96	"d"	"Alphabet"	"p13crandom.txt"
"13521"	"the"	"t"	1	"the"	0	3	1	136	"t"	"Alphabet"	"p13crandom.txt"
"13621"	"the"	"h"	1	"the"	0	3	1	104	"h"	"Alphabet"	"p13crandom.txt"
"13721"	"the"	"e"	1	"the"	0	3	1	120	"e"	"Alphabet"	"p13crandom.txt"
"13821"	"ability"	"a"	1	"ability"	0	7	1	136	"a"	"Alphabet"	"p13crandom.txt"
"13921"	"ability"	"b"	1	"ability"	0	7	1	104	"b"	"Alphabet"	"p13crandom.txt"
"14021"	"ability"	"i"	1	"ability"	0	7	1	128	"i"	"Alphabet"	"p13crandom.txt"
"14125"	"ability"	"l"	1	"ability"	0	7	1	185	"l"	"Alphabet"	"p13crandom.txt"
"14223"	"ability"	"i"	1	"ability"	0	7	1	127	"i"	"Alphabet"	"p13crandom.txt"
"14321"	"ability"	"t"	1	"ability"	0	7	1	96	"t"	"Alphabet"	"p13crandom.txt"
"14421"	"ability"	"y"	1	"ability"	0	7	1	112	"y"	"Alphabet"	"p13crandom.txt"
"14521"	"to"	"t"	1	"to"	0	2	1	152	"t"	"Alphabet"	"p13crandom.txt"
"14621"	"to"	"o"	1	"to"	0	2	1	89	"o"	"Alphabet"	"p13crandom.txt"
"14721"	"the"	"t"	1	"the"	0	3	1	96	"t"	"Alphabet"	"p13crandom.txt"
"14821"	"the"	"h"	1	"the"	0	3	1	96	"h"	"Alphabet"	"p13crandom.txt"
"14921"	"the"	"e"	1	"the"	0	3	1	80	"e"	"Alphabet"	"p13crandom.txt"
"15021"	"clear"	"c"	1	"clear"	0	5	1	336	"c"	"Alphabet"	"p13crandom.txt"
"15125"	"clear"	"l"	1	"clear"	0	5	1	144	"l"	"Alphabet"	"p13crandom.txt"
"15223"	"clear"	"e"	1	"clear"	0	5	1	120	"e"	"Alphabet"	"p13crandom.txt"
"15321"	"clear"	"a"	1	"clear"	0	5	1	64	"a"	"Alphabet"	"p13crandom.txt"
"15421"	"clear"	"r"	1	"clear"	0	5	1	136	"r"	"Alphabet"	"p13crandom.txt"
"15521"	"a"	"a"	1	"a"	0	1	1	433	"a"	"Alphabet"	"p13crandom.txt"
"15621"	"variety"	"v"	1	"variety"	0	7	1	376	"v"	"Alphabet"	"p13crandom.txt"
"15721"	"variety"	"a"	1	"variety"	0	7	1	80	"a"	"Alphabet"	"p13crandom.txt"
"15821"	"variety"	"r"	1	"variety"	0	7	1	200	"r"	"Alphabet"	"p13crandom.txt"
"15921"	"variety"	"i"	1	"variety"	0	7	1	184	"i"	"Alphabet"	"p13crandom.txt"
"16021"	"variety"	"e"	1	"variety"	0	7	1	96	"e"	"Alphabet"	"p13crandom.txt"
"16125"	"variety"	"t"	1	"variety"	0	7	1	184	"t"	"Alphabet"	"p13crandom.txt"
"16223"	"variety"	"y"	1	"variety"	0	7	1	368	"y"	"Alphabet"	"p13crandom.txt"
"16321"	"of"	"o"	1	"of"	0	2	1	120	"o"	"Alphabet"	"p13crandom.txt"
"16421"	"of"	"f"	1	"of"	0	2	1	152	"f"	"Alphabet"	"p13crandom.txt"
"16521"	"jumos,"	"j"	0	"jumps,"	1	6	0.833333333333333	273	"j"	"Alphabet"	"p13crandom.txt"
"16621"	"jumos,"	"u"	0	"jumps,"	1	6	0.833333333333333	175	"u"	"Alphabet"	"p13crandom.txt"
"16721"	"jumos,"	"m"	0	"jumps,"	1	6	0.833333333333333	184	"m"	"Alphabet"	"p13crandom.txt"
"16821"	"jumos,"	"o"	0	"jumps,"	1	6	0.833333333333333	200	"o"	"Alphabet"	"p13crandom.txt"
"16921"	"jumos,"	"s"	0	"jumps,"	1	6	0.833333333333333	216	"s"	"Alphabet"	"p13crandom.txt"
"17021"	"jumos,"	","	0	"jumps,"	1	6	0.833333333333333	3208	","	"Alphabet"	"p13crandom.txt"
"17125"	"weave"	"w"	1	"weave"	0	5	1	615	"w"	"Alphabet"	"p13crandom.txt"
"17223"	"weave"	"e"	1	"weave"	0	5	1	216	"e"	"Alphabet"	"p13crandom.txt"
"17321"	"weave"	"a"	1	"weave"	0	5	1	97	"a"	"Alphabet"	"p13crandom.txt"
"17421"	"weave"	"v"	1	"weave"	0	5	1	159	"v"	"Alphabet"	"p13crandom.txt"
"17521"	"weave"	"e"	1	"weave"	0	5	1	128	"e"	"Alphabet"	"p13crandom.txt"
"17621"	"through"	"t"	1	"through"	0	7	1	257	"t"	"Alphabet"	"p13crandom.txt"
"17721"	"through"	"h"	1	"through"	0	7	1	151	"h"	"Alphabet"	"p13crandom.txt"
"17821"	"through"	"r"	1	"through"	0	7	1	88	"r"	"Alphabet"	"p13crandom.txt"
"17921"	"through"	"o"	1	"through"	0	7	1	104	"o"	"Alphabet"	"p13crandom.txt"
"18021"	"through"	"u"	1	"through"	0	7	1	96	"u"	"Alphabet"	"p13crandom.txt"
"18125"	"through"	"g"	1	"through"	0	7	1	112	"g"	"Alphabet"	"p13crandom.txt"
"18223"	"through"	"h"	1	"through"	0	7	1	104	"h"	"Alphabet"	"p13crandom.txt"
"18321"	"poles,"	"p"	1	"poles,"	0	6	1	200	"p"	"Alphabet"	"p13crandom.txt"
"18421"	"poles,"	"o"	1	"poles,"	0	6	1	232	"o"	"Alphabet"	"p13crandom.txt"
"18521"	"poles,"	"l"	1	"poles,"	0	6	1	176	"l"	"Alphabet"	"p13crandom.txt"
"18621"	"poles,"	"e"	1	"poles,"	0	6	1	152	"e"	"Alphabet"	"p13crandom.txt"
"18721"	"poles,"	"s"	1	"poles,"	0	6	1	104	"s"	"Alphabet"	"p13crandom.txt"
"18821"	"poles,"	","	1	"poles,"	0	6	1	1816	","	"Alphabet"	"p13crandom.txt"
"18921"	"and"	"a"	1	"and"	0	3	1	40	"a"	"Alphabet"	"p13crandom.txt"
"19021"	"and"	"n"	1	"and"	0	3	1	136	"n"	"Alphabet"	"p13crandom.txt"
"19125"	"and"	"d"	1	"and"	0	3	1	80	"d"	"Alphabet"	"p13crandom.txt"
"19223"	"go"	"g"	1	"go"	0	2	1	353	"g"	"Alphabet"	"p13crandom.txt"
"19321"	"go"	"o"	1	"go"	0	2	1	87	"o"	"Alphabet"	"p13crandom.txt"
"19421"	"through"	"t"	1	"through"	0	7	1	440	"t"	"Alphabet"	"p13crandom.txt"
"19521"	"through"	"h"	1	"through"	0	7	1	257	"h"	"Alphabet"	"p13crandom.txt"
"19621"	"through"	"r"	1	"through"	0	7	1	159	"r"	"Alphabet"	"p13crandom.txt"
"19721"	"through"	"o"	1	"through"	0	7	1	192	"o"	"Alphabet"	"p13crandom.txt"
"19821"	"through"	"u"	1	"through"	0	7	1	184	"u"	"Alphabet"	"p13crandom.txt"
"19921"	"through"	"g"	1	"through"	0	7	1	192	"g"	"Alphabet"	"p13crandom.txt"
"20021"	"through"	"h"	1	"through"	0	7	1	64	"h"	"Alphabet"	"p13crandom.txt"
"20125"	"tunnels."	"t"	1	"tunnels."	0	8	1	191	"t"	"Alphabet"	"p13crandom.txt"
"20223"	"tunnels."	"u"	1	"tunnels."	0	8	1	168	"u"	"Alphabet"	"p13crandom.txt"
"20321"	"tunnels."	"n"	1	"tunnels."	0	8	1	168	"n"	"Alphabet"	"p13crandom.txt"
"20421"	"tunnels."	"n"	1	"tunnels."	0	8	1	136	"n"	"Alphabet"	"p13crandom.txt"
"20521"	"tunnels."	"e"	1	"tunnels."	0	8	1	152	"e"	"Alphabet"	"p13crandom.txt"
"20621"	"tunnels."	"l"	1	"tunnels."	0	8	1	152	"l"	"Alphabet"	"p13crandom.txt"
"20721"	"tunnels."	"s"	1	"tunnels."	0	8	1	112	"s"	"Alphabet"	"p13crandom.txt"
"20821"	"tunnels."	"."	1	"tunnels."	0	8	1	1153	"."	"Alphabet"	"p13crandom.txt"
"20921"	"If"	"I"	1	"If"	0	2	1	2160	"I"	"Alphabet"	"p13crandom.txt"
"21025"	"If"	"f"	1	"If"	0	2	1	144	"f"	"Alphabet"	"p13crandom.txt"
"21125"	"Border"	"B"	1	"Border"	0	6	1	457	"B"	"Alphabet"	"p13crandom.txt"
"21224"	"Border"	"o"	1	"Border"	0	6	1	127	"o"	"Alphabet"	"p13crandom.txt"
"21322"	"Border"	"r"	1	"Border"	0	6	1	128	"r"	"Alphabet"	"p13crandom.txt"
"21422"	"Border"	"d"	1	"Border"	0	6	1	248	"d"	"Alphabet"	"p13crandom.txt"
"21521"	"Border"	"e"	1	"Border"	0	6	1	248	"e"	"Alphabet"	"p13crandom.txt"
"21621"	"Border"	"r"	1	"Border"	0	6	1	104	"r"	"Alphabet"	"p13crandom.txt"
"21721"	"Collies"	"C"	1	"Collies"	0	7	1	624	"C"	"Alphabet"	"p13crandom.txt"
"21821"	"Collies"	"o"	1	"Collies"	0	7	1	152	"o"	"Alphabet"	"p13crandom.txt"
"21921"	"Collies"	"l"	1	"Collies"	0	7	1	177	"l"	"Alphabet"	"p13crandom.txt"
"22021"	"Collies"	"l"	1	"Collies"	0	7	1	127	"l"	"Alphabet"	"p13crandom.txt"
"22125"	"Collies"	"i"	1	"Collies"	0	7	1	136	"i"	"Alphabet"	"p13crandom.txt"
"22223"	"Collies"	"e"	1	"Collies"	0	7	1	96	"e"	"Alphabet"	"p13crandom.txt"
"22321"	"Collies"	"s"	1	"Collies"	0	7	1	72	"s"	"Alphabet"	"p13crandom.txt"
"22421"	"had"	"h"	0	"has"	1	3	0.666666666666667	1104	"h"	"Alphabet"	"p13crandom.txt"
"22521"	"had"	"a"	0	"has"	1	3	0.666666666666667	40	"a"	"Alphabet"	"p13crandom.txt"
"22621"	"had"	"d"	0	"has"	1	3	0.666666666666667	120	"d"	"Alphabet"	"p13crandom.txt"
"22721"	"a"	"a"	1	"a"	0	1	1	1993	"a"	"Alphabet"	"p13crandom.txt"
"22821"	"fualt"	"f"	0	"fault"	1	5	0.8	320	"f"	"Alphabet"	"p13crandom.txt"
"22921"	"fualt"	"u"	0	"fault"	1	5	0.8	144	"u"	"Alphabet"	"p13crandom.txt"
"23021"	"fualt"	"a"	0	"fault"	1	5	0.8	96	"a"	"Alphabet"	"p13crandom.txt"
"23125"	"fualt"	"l"	0	"fault"	1	5	0.8	152	"l"	"Alphabet"	"p13crandom.txt"
"23223"	"fualt"	"t"	0	"fault"	1	5	0.8	280	"t"	"Alphabet"	"p13crandom.txt"
"23321"	"in"	"i"	1	"in"	0	2	1	121	"i"	"Alphabet"	"p13crandom.txt"
"23421"	"in"	"n"	1	"in"	0	2	1	111	"n"	"Alphabet"	"p13crandom.txt"
"23521"	"this"	"t"	1	"this"	0	4	1	136	"t"	"Alphabet"	"p13crandom.txt"
"23621"	"this"	"h"	1	"this"	0	4	1	96	"h"	"Alphabet"	"p13crandom.txt"
"23721"	"this"	"i"	1	"this"	0	4	1	104	"i"	"Alphabet"	"p13crandom.txt"
"23821"	"this"	"s"	1	"this"	0	4	1	104	"s"	"Alphabet"	"p13crandom.txt"
"23921"	"sport,"	"s"	1	"sport,"	0	6	1	232	"s"	"Alphabet"	"p13crandom.txt"
"24021"	"sport,"	"p"	1	"sport,"	0	6	1	176	"p"	"Alphabet"	"p13crandom.txt"
"24125"	"sport,"	"o"	1	"sport,"	0	6	1	184	"o"	"Alphabet"	"p13crandom.txt"
"24223"	"sport,"	"r"	1	"sport,"	0	6	1	144	"r"	"Alphabet"	"p13crandom.txt"
"24321"	"sport,"	"t"	1	"sport,"	0	6	1	112	"t"	"Alphabet"	"p13crandom.txt"
"24421"	"sport,"	","	1	"sport,"	0	6	1	1497	","	"Alphabet"	"p13crandom.txt"
"24521"	"it"	"i"	1	"it"	0	2	1	152	"i"	"Alphabet"	"p13crandom.txt"
"24621"	"it"	"t"	1	"it"	0	2	1	160	"t"	"Alphabet"	"p13crandom.txt"
"24721"	"is"	"i"	1	"is"	0	2	1	104	"i"	"Alphabet"	"p13crandom.txt"
"24821"	"is"	"s"	1	"is"	0	2	1	192	"s"	"Alphabet"	"p13crandom.txt"
"24921"	"that"	"t"	1	"that"	0	4	1	152	"t"	"Alphabet"	"p13crandom.txt"
"25021"	"that"	"h"	1	"that"	0	4	1	96	"h"	"Alphabet"	"p13crandom.txt"
"25125"	"that"	"a"	1	"that"	0	4	1	168	"a"	"Alphabet"	"p13crandom.txt"
"25223"	"that"	"t"	1	"that"	0	4	1	112	"t"	"Alphabet"	"p13crandom.txt"
