"iksis"	"letters"	"words"	"closest"	"accuracy"	"distance"	"propCorrect"	"suppression"	"subject"	"VoiceCondition"	"ChunkCondition"	"LetterPosition"	"LetterType"
"2941"	263	"u"	"out"	"out"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2942"	184	"t"	"out"	"out"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"2943"	160	" "	"to"	"to"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2944"	1064	"t"	"to"	"to"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2945"	128	"o"	"to"	"to"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2946"	208	" "	"be"	"be"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2947"	424	"b"	"be"	"be"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2948"	216	"e"	"be"	"be"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2949"	200	" "	"a"	"a"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2950"	208	"a"	"a"	"a"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2951"	176	" "	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2952"	512	"s"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2953"	312	"u"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2954"	384	"c"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"2955"	168	"c"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"2956"	296	"e"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"2957"	288	"s"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"2958"	160	"s"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	7	"Middle"
"2959"	696	"s"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	8	"Middle"
"2960"	480	"f"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	9	"Middle"
"2961"	440	"u"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	10	"Middle"
"2962"	240	"l"	"successsful"	"successful"	0	1	0.9	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	11	"Middle"
"2963"	840	" "	"worker,"	"workers"	0	1	0.857142857142857	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2964"	944	"w"	"worker,"	"workers"	0	1	0.857142857142857	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2965"	208	"o"	"worker,"	"workers"	0	1	0.857142857142857	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2966"	368	"r"	"worker,"	"workers"	0	1	0.857142857142857	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"2967"	256	"k"	"worker,"	"workers"	0	1	0.857142857142857	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"2968"	288	"e"	"worker,"	"workers"	0	1	0.857142857142857	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"2969"	200	"r"	"worker,"	"workers"	0	1	0.857142857142857	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"2970"	1096	","	"worker,"	"workers"	0	1	0.857142857142857	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	7	"Middle"
"2971"	368	" "	"Many"	"Many"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2972"	1832	"M"	"Many"	"Many"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2973"	240	"a"	"Many"	"Many"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2974"	680	"n"	"Many"	"Many"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"2975"	328	"y"	"Many"	"Many"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"2976"	136	" "	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2977"	880	"f"	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2978"	144	"a"	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2979"	272	"m"	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"2980"	144	"r"	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"2981"	496	"e"	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"2982"	184	"n"	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"2983"	160	"r"	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	7	"Middle"
"2984"	216	"s"	"famrenrs"	"farmers"	0	2	0.714285714285714	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	8	"Middle"
"2985"	1568	" "	"find"	"find"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2986"	864	"f"	"find"	"find"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2987"	80	"i"	"find"	"find"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2988"	248	"n"	"find"	"find"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"2989"	592	"d"	"find"	"find"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"2990"	552	" "	"that"	"that"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2991"	336	"t"	"that"	"that"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2992"	80	"h"	"that"	"that"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2993"	152	"a"	"that"	"that"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"2994"	256	"t"	"that"	"that"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"2995"	128	" "	"cost"	"cost"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"2996"	360	"c"	"cost"	"cost"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"2997"	136	"o"	"cost"	"cost"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"2998"	232	"s"	"cost"	"cost"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"2999"	360	"t"	"cost"	"cost"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3000"	176	" "	"of"	"of"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3001"	1696	"o"	"of"	"of"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3002"	248	"f"	"of"	"of"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3003"	144	" "	"suvch"	"such"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3004"	832	"s"	"suvch"	"such"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3005"	312	"u"	"suvch"	"such"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3006"	200	"v"	"suvch"	"such"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3007"	456	"c"	"suvch"	"such"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3008"	176	"h"	"suvch"	"such"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3009"	416	" "	"a"	"a"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3010"	544	"a"	"a"	"a"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3011"	256	" "	"dog"	"dog"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3012"	288	"d"	"dog"	"dog"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3013"	176	"o"	"dog"	"dog"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3014"	448	"g"	"dog"	"dog"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3015"	208	" "	"is"	"is"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3016"	936	"i"	"is"	"is"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3017"	200	"s"	"is"	"is"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3018"	160	" "	"well"	"well"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3019"	352	"w"	"well"	"well"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3020"	184	"e"	"well"	"well"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3021"	184	"l"	"well"	"well"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3022"	176	"l"	"well"	"well"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3023"	512	" "	"wothrth"	"worth"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3024"	592	"w"	"wothrth"	"worth"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3025"	192	"o"	"wothrth"	"worth"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3026"	432	"t"	"wothrth"	"worth"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3027"	144	"h"	"wothrth"	"worth"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3028"	440	"r"	"wothrth"	"worth"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3029"	296	"t"	"wothrth"	"worth"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"3030"	144	"h"	"wothrth"	"worth"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	7	"Middle"
"3031"	968	" "	"irt"	"in"	0	2	0	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3032"	432	"i"	"irt"	"in"	0	2	0	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3033"	360	"r"	"irt"	"in"	0	2	0	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3034"	336	"t"	"irt"	"in"	0	2	0	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3035"	376	" "	"evemn"	"Even"	0	2	0.5	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3036"	408	"e"	"evemn"	"Even"	0	2	0.5	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3037"	208	"v"	"evemn"	"Even"	0	2	0.5	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3038"	152	"e"	"evemn"	"Even"	0	2	0.5	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3039"	232	"m"	"evemn"	"Even"	0	2	0.5	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3040"	176	"n"	"evemn"	"Even"	0	2	0.5	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3041"	704	" "	"goood"	"good"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3042"	1784	"g"	"goood"	"good"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3043"	136	"o"	"goood"	"good"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3044"	712	"o"	"goood"	"good"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3045"	168	"o"	"goood"	"good"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3046"	424	"d"	"goood"	"good"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3047"	200	" "	"traials"	"trial"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3048"	640	"t"	"traials"	"trial"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3049"	288	"r"	"traials"	"trial"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3050"	312	"a"	"traials"	"trial"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3051"	328	"i"	"traials"	"trial"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3052"	336	"a"	"traials"	"trial"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3053"	176	"l"	"traials"	"trial"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"3054"	504	"s"	"traials"	"trial"	0	2	0.6	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	7	"Middle"
"3055"	648	" "	"dogd"	"dogs"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3056"	768	"d"	"dogd"	"dogs"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3057"	288	"o"	"dogd"	"dogs"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3058"	776	"g"	"dogd"	"dogs"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3059"	216	"d"	"dogd"	"dogs"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3060"	1240	" "	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3061"	912	"s"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3062"	152	"o"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3063"	272	"m"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3064"	248	"e"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3065"	408	"t"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3066"	232	"i"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"3067"	304	"m"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	7	"Middle"
"3068"	200	"e"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	8	"Middle"
"3069"	240	"s"	"sometimes"	"sometimes"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	9	"Middle"
"3070"	376	" "	"change"	"change"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3071"	1304	"c"	"change"	"change"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3072"	304	"h"	"change"	"change"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3073"	152	"a"	"change"	"change"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3074"	256	"n"	"change"	"change"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3075"	384	"g"	"change"	"change"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3076"	208	"e"	"change"	"change"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"3077"	568	" "	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3078"	464	"q"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3079"	848	"o"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3080"	1296	"w"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3081"	208	"n"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3082"	680	"e"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3083"	145	"r"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"3084"	231	"s"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	7	"Middle"
"3085"	336	"h"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	8	"Middle"
"3086"	536	"i"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	9	"Middle"
"3087"	376	"p"	"qownership"	"ownership,"	0	2	0.8	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	10	"Middle"
"3088"	328	" "	""	""	1	0	NA	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3089"	2136	" "	"but"	"but"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3090"	328	"b"	"but"	"but"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3091"	136	"u"	"but"	"but"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3092"	168	"t"	"but"	"but"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3093"	296	" "	"the"	"the"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3094"	1352	"t"	"the"	"the"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3095"	128	"h"	"the"	"the"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3096"	128	"e"	"the"	"the"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3097"	256	" "	"prices"	"prices"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3098"	688	"p"	"prices"	"prices"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3099"	336	"r"	"prices"	"prices"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3100"	256	"i"	"prices"	"prices"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3101"	280	"c"	"prices"	"prices"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3102"	200	"e"	"prices"	"prices"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3103"	248	"s"	"prices"	"prices"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	6	"Middle"
"3104"	816	" "	"are"	"are"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3105"	416	"a"	"are"	"are"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3106"	280	"r"	"are"	"are"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3107"	144	"e"	"are"	"are"	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3108"	200	" "	"veruy"	"very"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3109"	2240	"v"	"veruy"	"very"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3110"	168	"e"	"veruy"	"very"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3111"	264	"r"	"veruy"	"very"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3112"	456	"u"	"veruy"	"very"	0	1	0.75	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3113"	320	"y"	"high."	"high."	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3114"	216	" "	"high."	"high."	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	0	"Space"
"3115"	472	"h"	"high."	"high."	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	1	"First"
"3116"	240	"i"	"high."	"high."	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	2	"Middle"
"3117"	376	"g"	"high."	"high."	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	3	"Middle"
"3118"	160	"h"	"high."	"high."	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	4	"Middle"
"3119"	2904	"."	"high."	"high."	1	0	1	"TalkLetter"	"p11c11.txt"	"Talk"	"Letter"	5	"Middle"
"3120"	400	" "	"BOrder"	"BOrder"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	0	"Space"
"3121"	600	"B"	"BOrder"	"BOrder"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	1	"First"
"3122"	144	"O"	"BOrder"	"BOrder"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	2	"Middle"
"3123"	472	"r"	"BOrder"	"BOrder"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	3	"Middle"
"3124"	192	"d"	"BOrder"	"BOrder"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	4	"Middle"
"3125"	208	"e"	"BOrder"	"BOrder"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	5	"Middle"
"3126"	112	"r"	"BOrder"	"BOrder"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	6	"Middle"
"3127"	192	" "	"Coliie"	"Collie"	0	1	0.833333333333333	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	0	"Space"
"3128"	848	"C"	"Coliie"	"Collie"	0	1	0.833333333333333	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	1	"First"
"3129"	544	"o"	"Coliie"	"Collie"	0	1	0.833333333333333	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	2	"Middle"
"3130"	224	"l"	"Coliie"	"Collie"	0	1	0.833333333333333	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	3	"Middle"
"3131"	208	"i"	"Coliie"	"Collie"	0	1	0.833333333333333	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	4	"Middle"
"3132"	208	"i"	"Coliie"	"Collie"	0	1	0.833333333333333	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	5	"Middle"
"3133"	368	"e"	"Coliie"	"Collie"	0	1	0.833333333333333	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	6	"Middle"
"3134"	952	" "	"is"	"is"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	0	"Space"
"3135"	1160	"i"	"is"	"is"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	1	"First"
"3136"	272	"s"	"is"	"is"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	2	"Middle"
"3137"	112	" "	"never"	"never"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	0	"Space"
"3138"	368	"n"	"never"	"never"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	1	"First"
"3139"	248	"e"	"never"	"never"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	2	"Middle"
"3140"	488	"v"	"never"	"never"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	3	"Middle"
"3141"	104	"e"	"never"	"never"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	4	"Middle"
"3142"	168	"r"	"never"	"never"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	5	"Middle"
"3143"	224	" "	"happier"	"happier"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	0	"Space"
"3144"	944	"h"	"happier"	"happier"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	1	"First"
"3145"	128	"a"	"happier"	"happier"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	2	"Middle"
"3146"	448	"p"	"happier"	"happier"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	3	"Middle"
"3147"	152	"p"	"happier"	"happier"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	4	"Middle"
"3148"	208	"i"	"happier"	"happier"	1	0	1	"SilentWord"	"p11c11.txt"	"Silent"	"Word"	5	"Middle"
